stop_pattern_id,stop_id,stop_sequence,timepoint
791_1_20240211,4332,0,1
791_1_20240211,4331,1,0
791_1_20240211,4330,2,0
791_1_20240211,4329,3,0
791_1_20240211,4328,4,0
791_1_20240211,4327,5,0
791_1_20240211,4326,6,0
791_1_20240211,4325,7,0
791_1_20240211,4324,8,0
791_1_20240211,4323,9,0
791_1_20240211,4322,10,0
791_1_20240211,4321,11,0
791_1_20240211,4320,12,0
791_1_20240211,4319,13,0
791_1_20240211,4918,14,0
791_1_20240211,4917,15,0
791_1_20240211,4916,16,0
791_1_20240211,4915,17,0
791_1_20240211,6906,18,0
791_1_20240211,6908,19,0
791_1_20240211,6909,20,0
791_1_20240211,7012,21,0
791_1_20240211,6212,22,0
791_1_20240211,6213,23,0
791_1_20240211,6214,24,0
791_1_20240211,6215,25,0
791_1_20240211,6216,26,0
791_1_20240211,6217,27,0
791_1_20240211,6218,28,0
791_1_20240211,6219,29,0
791_1_20240211,6220,30,0
791_1_20240211,6221,31,0
791_1_20240211,6553,32,1
791_1_20240211,6224,33,0
791_1_20240211,6027,34,0
791_1_20240211,6028,35,0
791_1_20240211,7035,36,1
27_0_20240211,5500,0,1
27_0_20240211,5502,1,0
27_0_20240211,5506,2,0
27_0_20240211,5508,3,0
27_0_20240211,5510,4,0
27_0_20240211,5513,5,0
27_0_20240211,6910,6,0
27_0_20240211,6911,7,0
27_0_20240211,6913,8,0
27_0_20240211,6914,9,0
27_0_20240211,6915,10,0
27_0_20240211,7746,11,1
27_0_20240211,6748,12,0
27_0_20240211,6749,13,0
27_0_20240211,6750,14,0
27_0_20240211,6751,15,0
27_0_20240211,6752,16,0
27_0_20240211,6753,17,0
27_0_20240211,6754,18,0
27_0_20240211,6755,19,0
27_0_20240211,7732,20,0
27_0_20240211,7731,21,0
27_0_20240211,7730,22,1
791_0_20240211,7035,0,1
791_0_20240211,7912,1,0
791_0_20240211,7911,2,0
791_0_20240211,7909,3,0
791_0_20240211,7908,4,0
791_0_20240211,7907,5,0
791_0_20240211,5914,6,0
791_0_20240211,5915,7,0
791_0_20240211,5916,8,0
791_0_20240211,5917,9,0
791_0_20240211,5918,10,0
791_0_20240211,5319,11,0
791_0_20240211,5320,12,0
791_0_20240211,5321,13,0
791_0_20240211,5322,14,0
791_0_20240211,5323,15,0
791_0_20240211,5324,16,0
791_0_20240211,5325,17,0
791_0_20240211,5326,18,0
791_0_20240211,5327,19,0
791_0_20240211,5328,20,0
791_0_20240211,5329,21,0
791_0_20240211,5330,22,0
791_0_20240211,5331,23,0
791_0_20240211,5332,24,1
251_0_20240211,1191,0,1
251_0_20240211,1194,1,0
251_0_20240211,1004,2,1
251_0_20240211,1002,3,1
251_0_20240211,1300,4,0
251_0_20240211,1302,5,0
251_0_20240211,1304,6,0
251_0_20240211,1423,7,0
251_0_20240211,1424,8,0
251_0_20240211,1468,9,0
251_0_20240211,1470,10,0
251_0_20240211,1472,11,0
251_0_20240211,1474,12,0
251_0_20240211,1477,13,0
251_0_20240211,1478,14,0
251_0_20240211,1410,15,1
251_0_20240211,1411,16,0
251_0_20240211,1412,17,0
251_0_20240211,1413,18,0
251_0_20240211,1414,19,0
251_0_20240211,1415,20,0
251_0_20240211,1416,21,0
251_0_20240211,1417,22,0
251_0_20240211,1418,23,0
251_0_20240211,1419,24,0
251_0_20240211,1420,25,0
251_0_20240211,1426,26,0
251_0_20240211,1425,27,1
776_0_20240211,6018,0,1
776_0_20240211,6941,1,0
776_0_20240211,6942,2,0
776_0_20240211,7944,3,0
776_0_20240211,7943,4,0
776_0_20240211,6124,5,0
776_0_20240211,6125,6,0
776_0_20240211,6126,7,0
776_0_20240211,6127,8,0
776_0_20240211,6128,9,0
776_0_20240211,6129,10,0
776_0_20240211,6131,11,0
776_0_20240211,6132,12,0
776_0_20240211,6133,13,0
776_0_20240211,6136,14,0
776_0_20240211,6137,15,0
776_0_20240211,6139,16,0
776_0_20240211,6101,17,0
776_0_20240211,6140,18,0
776_0_20240211,6141,19,0
776_0_20240211,6142,20,0
776_0_20240211,6143,21,0
776_0_20240211,6144,22,0
776_0_20240211,6145,23,0
776_0_20240211,6146,24,0
776_0_20240211,6147,25,0
776_0_20240211,6149,26,0
776_0_20240211,6150,27,0
776_0_20240211,6151,28,0
776_0_20240211,6152,29,0
776_0_20240211,6153,30,0
776_0_20240211,6155,31,0
776_0_20240211,6156,32,0
776_0_20240211,6157,33,1
874_0_20240211,8959,0,1
874_0_20240211,8952,1,0
874_0_20240211,9901,2,0
874_0_20240211,9902,3,0
874_0_20240211,9900,4,1
874_0_20240211,8972,5,1
874_0_20240211,9903,6,0
874_0_20240211,9904,7,0
874_0_20240211,9905,8,0
874_0_20240211,8985,9,0
874_0_20240211,8984,10,0
874_0_20240211,9961,11,0
874_0_20240211,9962,12,0
874_0_20240211,9963,13,0
874_0_20240211,9964,14,0
874_0_20240211,9965,15,0
874_0_20240211,9966,16,0
874_0_20240211,9967,17,0
874_0_20240211,9968,18,0
874_0_20240211,9969,19,0
874_0_20240211,9970,20,0
874_0_20240211,8971,21,0
874_0_20240211,8970,22,0
874_0_20240211,8969,23,0
874_0_20240211,8968,24,0
874_0_20240211,8967,25,0
874_0_20240211,9977,26,0
874_0_20240211,9978,27,0
874_0_20240211,9979,28,0
874_0_20240211,9980,29,0
874_0_20240211,9981,30,0
874_0_20240211,9982,31,0
874_0_20240211,9983,32,0
874_0_20240211,9984,33,0
874_0_20240211,9985,34,0
874_0_20240211,9906,35,0
874_0_20240211,9907,36,0
874_0_20240211,9908,37,0
874_0_20240211,9909,38,0
874_0_20240211,9910,39,0
874_0_20240211,9911,40,0
874_0_20240211,9912,41,0
874_0_20240211,9913,42,0
874_0_20240211,9915,43,0
874_0_20240211,9916,44,0
874_0_20240211,9917,45,0
874_0_20240211,9918,46,0
874_0_20240211,9919,47,0
874_0_20240211,9920,48,0
874_0_20240211,8921,49,1
874_1_20240211,8921,0,1
874_1_20240211,8920,1,0
874_1_20240211,8919,2,0
874_1_20240211,8918,3,0
874_1_20240211,9912,4,0
874_1_20240211,9913,5,0
874_1_20240211,9915,6,0
874_1_20240211,9916,7,0
874_1_20240211,9917,8,0
874_1_20240211,8911,9,0
874_1_20240211,8910,10,0
874_1_20240211,8909,11,0
874_1_20240211,8908,12,0
874_1_20240211,8907,13,0
874_1_20240211,8985,14,0
874_1_20240211,8984,15,0
874_1_20240211,8983,16,0
874_1_20240211,8982,17,0
874_1_20240211,8981,18,0
874_1_20240211,8980,19,0
874_1_20240211,8979,20,0
874_1_20240211,8978,21,0
874_1_20240211,8977,22,0
874_1_20240211,9967,23,0
874_1_20240211,9968,24,0
874_1_20240211,9969,25,0
874_1_20240211,9970,26,0
874_1_20240211,8971,27,0
874_1_20240211,8970,28,0
874_1_20240211,8969,29,0
874_1_20240211,8968,30,0
874_1_20240211,8967,31,0
874_1_20240211,8966,32,0
874_1_20240211,8965,33,0
874_1_20240211,8964,34,0
874_1_20240211,8963,35,0
874_1_20240211,8962,36,0
874_1_20240211,8961,37,0
874_1_20240211,8960,38,0
874_1_20240211,8973,39,0
874_1_20240211,8959,40,1
874_1_20240211,8972,41,1
874_1_20240211,9900,42,1
507_0_20240211,1177,0,1
507_0_20240211,1183,1,0
507_0_20240211,1500,2,1
DMF_0_20240211,9999,0,1
DMF_0_20240211,9998,1,1
DMF_0_20240211,9999,2,1
507_1_20240211,1596,0,1
507_1_20240211,1183,1,0
507_1_20240211,1177,2,1
911_0_20240211,8120,0,1
911_0_20240211,9462,1,1
911_0_20240211,9463,2,0
911_0_20240211,9464,3,0
911_0_20240211,9465,4,0
911_0_20240211,9466,5,0
911_0_20240211,9567,6,0
911_0_20240211,9568,7,0
911_0_20240211,9569,8,0
911_0_20240211,9570,9,0
911_0_20240211,9571,10,0
911_0_20240211,9572,11,0
911_0_20240211,9573,12,0
911_0_20240211,9574,13,0
911_0_20240211,9575,14,0
911_0_20240211,8580,15,1
N1_0_20240211,5513,0,1
N1_0_20240211,5514,1,0
N1_0_20240211,5516,2,1
N1_0_20240211,6012,3,0
N1_0_20240211,6013,4,0
N1_0_20240211,6014,5,0
N1_0_20240211,6015,6,0
N1_0_20240211,6055,7,0
N1_0_20240211,6019,8,0
N1_0_20240211,6920,9,0
N1_0_20240211,6123,10,0
N1_0_20240211,6124,11,0
N1_0_20240211,6125,12,0
N1_0_20240211,6126,13,0
N1_0_20240211,6127,14,0
N1_0_20240211,6128,15,0
N1_0_20240211,6129,16,0
N1_0_20240211,6131,17,0
N1_0_20240211,6132,18,0
N1_0_20240211,6133,19,0
N1_0_20240211,6134,20,0
N1_0_20240211,6158,21,0
N1_0_20240211,7158,22,0
N1_0_20240211,7134,23,0
N1_0_20240211,7960,24,0
N1_0_20240211,7959,25,0
N1_0_20240211,7958,26,0
N1_0_20240211,7956,27,0
N1_0_20240211,6954,28,0
N1_0_20240211,7955,29,0
N1_0_20240211,7954,30,0
N1_0_20240211,7953,31,0
N1_0_20240211,7952,32,0
N1_0_20240211,7951,33,0
N1_0_20240211,7950,34,0
N1_0_20240211,7949,35,0
N1_0_20240211,7948,36,0
N1_0_20240211,7939,37,0
N1_0_20240211,6931,38,0
N1_0_20240211,6932,39,0
N1_0_20240211,6933,40,0
N1_0_20240211,6934,41,0
N1_0_20240211,6935,42,0
N1_0_20240211,7338,43,0
N1_0_20240211,7337,44,0
N1_0_20240211,7336,45,0
N1_0_20240211,7334,46,0
N1_0_20240211,7333,47,0
N1_0_20240211,7332,48,0
N1_0_20240211,7330,49,0
N1_0_20240211,7328,50,0
N1_0_20240211,7327,51,0
N1_0_20240211,7026,52,0
N1_0_20240211,7025,53,0
N1_0_20240211,7024,54,0
N1_0_20240211,7023,55,0
N1_0_20240211,7022,56,0
N1_0_20240211,7021,57,0
N1_0_20240211,7020,58,0
N1_0_20240211,7019,59,0
N1_0_20240211,7018,60,0
N1_0_20240211,7017,61,0
N1_0_20240211,7015,62,0
N1_0_20240211,7014,63,0
N1_0_20240211,7013,64,0
N1_0_20240211,7012,65,0
N1_0_20240211,6509,66,0
N1_0_20240211,5513,67,1
911_1_20240211,9580,0,1
911_1_20240211,8575,1,0
911_1_20240211,8573,2,0
911_1_20240211,8572,3,0
911_1_20240211,8571,4,0
911_1_20240211,8570,5,0
911_1_20240211,8569,6,0
911_1_20240211,8568,7,0
911_1_20240211,8467,8,0
911_1_20240211,8466,9,0
911_1_20240211,8465,10,0
911_1_20240211,8464,11,0
911_1_20240211,8463,12,0
911_1_20240211,8462,13,1
911_1_20240211,8120,14,1
911_1_20240211,9135,15,1
681_1_20240211,3210,0,1
681_1_20240211,3212,1,0
681_1_20240211,3214,2,0
681_1_20240211,3216,3,0
681_1_20240211,3218,4,0
681_1_20240211,3220,5,0
681_1_20240211,3222,6,0
681_1_20240211,3224,7,0
681_1_20240211,3226,8,0
681_1_20240211,3228,9,0
681_1_20240211,3230,10,0
681_1_20240211,3232,11,0
681_1_20240211,3234,12,0
681_1_20240211,3236,13,1
681_1_20240211,3237,14,0
681_1_20240211,3976,15,0
681_1_20240211,3978,16,0
681_1_20240211,3980,17,0
681_1_20240211,3982,18,0
681_1_20240211,3081,19,0
681_1_20240211,3825,20,0
681_1_20240211,3839,21,1
WRL_0_20240211,WELL,0,1
WRL_0_20240211,PETO,1,1
WRL_0_20240211,WATE,2,1
WRL_0_20240211,UPPE,3,1
WRL_0_20240211,MAYM,4,1
WRL_0_20240211,FEAT,5,1
WRL_0_20240211,WOOD,6,1
WRL_0_20240211,MATA,7,1
WRL_0_20240211,CART,8,1
WRL_0_20240211,SOLW,9,1
WRL_0_20240211,RENA,10,1
WRL_0_20240211,MAST,11,1
726_0_20240211,7919,0,1
726_0_20240211,6914,1,0
726_0_20240211,6915,2,0
726_0_20240211,6917,3,0
726_0_20240211,6918,4,0
726_0_20240211,6055,5,0
726_0_20240211,6119,6,0
726_0_20240211,6120,7,0
726_0_20240211,6121,8,0
726_0_20240211,6123,9,0
726_0_20240211,6124,10,0
726_0_20240211,6417,11,0
726_0_20240211,6418,12,0
726_0_20240211,6419,13,0
726_0_20240211,6125,14,0
726_0_20240211,6126,15,0
726_0_20240211,6127,16,0
726_0_20240211,6128,17,0
726_0_20240211,6129,18,0
726_0_20240211,6131,19,0
726_0_20240211,6132,20,0
726_0_20240211,6133,21,0
726_0_20240211,6134,22,0
726_0_20240211,6158,23,1
726_0_20240211,6136,24,0
726_0_20240211,6137,25,0
726_0_20240211,6139,26,0
726_0_20240211,6101,27,0
726_0_20240211,6140,28,0
726_0_20240211,6141,29,0
726_0_20240211,6142,30,0
726_0_20240211,6143,31,0
726_0_20240211,6144,32,0
726_0_20240211,6145,33,0
726_0_20240211,6146,34,0
726_0_20240211,6149,35,0
726_0_20240211,6150,36,0
726_0_20240211,6151,37,0
726_0_20240211,6152,38,0
726_0_20240211,6153,39,1
726_0_20240211,6155,40,0
726_0_20240211,6156,41,0
726_0_20240211,6157,42,0
726_0_20240211,6158,43,1
202_0_20240211,1855,0,1
202_0_20240211,1856,1,0
202_0_20240211,1949,2,0
202_0_20240211,1948,3,0
202_0_20240211,1960,4,0
202_0_20240211,1961,5,0
202_0_20240211,1962,6,1
202_0_20240211,1964,7,0
202_0_20240211,1942,8,0
202_0_20240211,1941,9,0
202_0_20240211,1965,10,0
202_0_20240211,1966,11,0
202_0_20240211,1967,12,0
202_0_20240211,1968,13,0
202_0_20240211,1969,14,0
202_0_20240211,1970,15,0
202_0_20240211,1971,16,0
202_0_20240211,1972,17,0
202_0_20240211,1973,18,0
202_0_20240211,1974,19,0
202_0_20240211,1846,20,0
202_0_20240211,1856,21,0
202_0_20240211,1851,22,0
202_0_20240211,1852,23,0
202_0_20240211,1855,24,1
WRL_1_20240211,MAST,0,1
WRL_1_20240211,RENA,1,1
WRL_1_20240211,SOLW,2,1
WRL_1_20240211,CART,3,1
WRL_1_20240211,MATA,4,1
WRL_1_20240211,WOOD,5,1
WRL_1_20240211,FEAT,6,1
WRL_1_20240211,MAYM,7,1
WRL_1_20240211,UPPE,8,1
WRL_1_20240211,WATE,9,1
WRL_1_20240211,PETO,10,1
WRL_1_20240211,WELL,11,1
726_1_20240211,7157,0,1
726_1_20240211,7156,1,0
726_1_20240211,7155,2,0
726_1_20240211,7153,3,1
726_1_20240211,7152,4,0
726_1_20240211,7151,5,0
726_1_20240211,7150,6,0
726_1_20240211,7149,7,0
726_1_20240211,7148,8,0
726_1_20240211,7147,9,0
726_1_20240211,7146,10,0
726_1_20240211,7145,11,0
726_1_20240211,7144,12,0
726_1_20240211,7143,13,0
726_1_20240211,7142,14,0
726_1_20240211,7141,15,0
726_1_20240211,7140,16,0
726_1_20240211,7101,17,0
726_1_20240211,7138,18,0
726_1_20240211,7137,19,0
726_1_20240211,7136,20,0
726_1_20240211,7133,21,0
726_1_20240211,7132,22,0
726_1_20240211,7131,23,0
726_1_20240211,7129,24,0
726_1_20240211,7128,25,0
726_1_20240211,7126,26,0
726_1_20240211,7125,27,0
726_1_20240211,7424,28,0
726_1_20240211,7418,29,0
726_1_20240211,7417,30,0
726_1_20240211,7918,31,0
726_1_20240211,7917,32,0
726_1_20240211,7915,33,0
726_1_20240211,7914,34,1
130_0_20240211,9000,0,1
130_0_20240211,9002,1,0
130_0_20240211,9003,2,0
130_0_20240211,9004,3,0
130_0_20240211,9005,4,0
130_0_20240211,9017,5,0
130_0_20240211,9018,6,0
130_0_20240211,9019,7,0
130_0_20240211,9020,8,0
130_0_20240211,9151,9,0
130_0_20240211,9152,10,0
130_0_20240211,9153,11,0
130_0_20240211,9155,12,0
130_0_20240211,9156,13,0
130_0_20240211,9157,14,0
130_0_20240211,9158,15,0
130_0_20240211,9159,16,0
130_0_20240211,9113,17,0
130_0_20240211,9114,18,0
130_0_20240211,9115,19,1
130_0_20240211,9160,20,0
130_0_20240211,9162,21,0
130_0_20240211,9163,22,0
130_0_20240211,9164,23,0
130_0_20240211,9165,24,1
130_0_20240211,9166,25,0
130_0_20240211,9167,26,0
130_0_20240211,9268,27,0
130_0_20240211,9269,28,0
130_0_20240211,9270,29,0
130_0_20240211,9271,30,0
130_0_20240211,9272,31,0
130_0_20240211,9273,32,0
130_0_20240211,9274,33,0
130_0_20240211,9275,34,0
130_0_20240211,9276,35,0
130_0_20240211,9277,36,0
130_0_20240211,9278,37,0
130_0_20240211,9279,38,0
130_0_20240211,9280,39,1
130_0_20240211,9281,40,0
130_0_20240211,9282,41,0
130_0_20240211,9283,42,0
130_0_20240211,9284,43,0
130_0_20240211,9285,44,0
130_0_20240211,9286,45,0
130_0_20240211,9287,46,0
130_0_20240211,9288,47,0
130_0_20240211,8289,48,1
741_1_20240211,4325,0,1
741_1_20240211,4324,1,0
741_1_20240211,4323,2,0
741_1_20240211,4322,3,0
741_1_20240211,4321,4,0
741_1_20240211,4320,5,0
741_1_20240211,4319,6,0
741_1_20240211,4918,7,0
741_1_20240211,4917,8,0
741_1_20240211,4916,9,0
741_1_20240211,4915,10,0
741_1_20240211,6906,11,0
741_1_20240211,6908,12,0
741_1_20240211,6909,13,0
741_1_20240211,6013,14,0
741_1_20240211,6010,15,1
510_0_20240211,1177,0,1
510_0_20240211,1183,1,0
510_0_20240211,1500,2,0
510_0_20240211,1637,3,0
510_0_20240211,1638,4,0
510_0_20240211,1522,5,0
510_0_20240211,1524,6,0
510_0_20240211,1526,7,0
510_0_20240211,1528,8,0
510_0_20240211,1530,9,0
510_0_20240211,1532,10,0
510_0_20240211,1534,11,0
510_0_20240211,1536,12,0
510_0_20240211,1538,13,0
510_0_20240211,1540,14,0
510_0_20240211,1542,15,0
510_0_20240211,1544,16,0
510_0_20240211,1546,17,0
510_0_20240211,1548,18,0
510_0_20240211,1550,19,0
510_0_20240211,1552,20,0
510_0_20240211,1554,21,0
510_0_20240211,1556,22,0
510_0_20240211,1558,23,0
510_0_20240211,1604,24,0
510_0_20240211,1606,25,0
510_0_20240211,1608,26,0
510_0_20240211,1610,27,0
510_0_20240211,1612,28,0
510_0_20240211,1614,29,0
510_0_20240211,1616,30,0
510_0_20240211,1618,31,0
510_0_20240211,1620,32,0
510_0_20240211,1560,33,1
823_0_20240211,8152,0,1
823_0_20240211,8136,1,1
823_0_20240211,8135,2,1
823_0_20240211,9118,3,0
823_0_20240211,9121,4,1
823_0_20240211,9122,5,0
823_0_20240211,9223,6,0
823_0_20240211,9224,7,0
823_0_20240211,9225,8,0
823_0_20240211,9226,9,0
823_0_20240211,9227,10,0
823_0_20240211,9228,11,0
823_0_20240211,9245,12,0
823_0_20240211,9246,13,0
823_0_20240211,9247,14,0
823_0_20240211,9249,15,0
823_0_20240211,9250,16,0
823_0_20240211,9251,17,0
823_0_20240211,9253,18,0
823_0_20240211,9254,19,0
823_0_20240211,9255,20,0
823_0_20240211,9256,21,0
823_0_20240211,9257,22,0
823_0_20240211,9361,23,0
823_0_20240211,9362,24,0
823_0_20240211,9363,25,0
823_0_20240211,8329,26,0
823_0_20240211,8322,27,0
823_0_20240211,8321,28,0
823_0_20240211,9377,29,0
823_0_20240211,9369,30,0
823_0_20240211,9370,31,0
823_0_20240211,9371,32,0
823_0_20240211,9372,33,0
823_0_20240211,9373,34,0
823_0_20240211,9374,35,0
823_0_20240211,9375,36,0
823_0_20240211,9376,37,0
823_0_20240211,8377,38,1
510_1_20240211,1536,0,1
510_1_20240211,1538,1,0
510_1_20240211,1540,2,0
510_1_20240211,1542,3,0
510_1_20240211,1544,4,0
510_1_20240211,1546,5,0
510_1_20240211,1548,6,0
510_1_20240211,1550,7,0
510_1_20240211,1552,8,0
510_1_20240211,1554,9,0
510_1_20240211,1556,10,1
510_1_20240211,1558,11,0
510_1_20240211,1604,12,0
510_1_20240211,1606,13,0
510_1_20240211,1608,14,0
510_1_20240211,1610,15,0
510_1_20240211,1612,16,0
510_1_20240211,1614,17,0
510_1_20240211,1616,18,0
510_1_20240211,1618,19,0
510_1_20240211,1620,20,0
510_1_20240211,1560,21,1
510_1_20240211,1562,22,0
510_1_20240211,1564,23,0
510_1_20240211,1566,24,0
510_1_20240211,1568,25,0
510_1_20240211,1570,26,0
510_1_20240211,1572,27,0
510_1_20240211,1574,28,0
510_1_20240211,1623,29,0
510_1_20240211,1596,30,1
510_1_20240211,1626,31,0
510_1_20240211,1515,32,1
510_1_20240211,1634,33,0
510_1_20240211,1183,34,0
510_1_20240211,1177,35,1
309_0_20240211,1848,0,1
309_0_20240211,1846,1,1
309_0_20240211,1944,2,0
309_0_20240211,1943,3,0
309_0_20240211,1942,4,0
309_0_20240211,1941,5,0
309_0_20240211,1940,6,0
309_0_20240211,0005,7,0
309_0_20240211,1928,8,0
309_0_20240211,1939,9,0
309_0_20240211,1938,10,0
309_0_20240211,1937,11,0
309_0_20240211,1936,12,0
309_0_20240211,1935,13,0
309_0_20240211,1933,14,0
309_0_20240211,1932,15,0
309_0_20240211,1931,16,0
309_0_20240211,1930,17,1
929_1_20240211,8627,0,1
929_1_20240211,8625,1,0
929_1_20240211,8624,2,0
929_1_20240211,8633,3,0
929_1_20240211,8622,4,0
929_1_20240211,8621,5,0
929_1_20240211,8607,6,0
929_1_20240211,8605,7,0
929_1_20240211,8604,8,0
929_1_20240211,8602,9,0
929_1_20240211,8601,10,0
929_1_20240211,9695,11,0
929_1_20240211,9696,12,0
929_1_20240211,9697,13,0
929_1_20240211,9698,14,0
929_1_20240211,8699,15,1
929_1_20240211,8698,16,0
929_1_20240211,8697,17,0
929_1_20240211,8696,18,0
929_1_20240211,8695,19,0
929_1_20240211,8694,20,0
929_1_20240211,8693,21,0
929_1_20240211,8692,22,0
929_1_20240211,8691,23,0
929_1_20240211,8615,24,1
929_1_20240211,8614,25,0
929_1_20240211,8613,26,0
929_1_20240211,8612,27,0
929_1_20240211,8611,28,0
929_1_20240211,8689,29,0
929_1_20240211,8588,30,0
929_1_20240211,8587,31,0
929_1_20240211,8586,32,0
929_1_20240211,8585,33,0
929_1_20240211,8584,34,0
929_1_20240211,8577,35,1
929_1_20240211,9559,36,1
929_1_20240211,9560,37,1
906_1_20240211,9586,0,1
906_1_20240211,9587,1,0
906_1_20240211,9688,2,0
906_1_20240211,9689,3,0
906_1_20240211,9690,4,0
906_1_20240211,9691,5,0
906_1_20240211,9692,6,0
906_1_20240211,9693,7,0
906_1_20240211,9694,8,0
906_1_20240211,9601,9,0
906_1_20240211,9602,10,0
906_1_20240211,9604,11,0
906_1_20240211,9605,12,0
906_1_20240211,9607,13,0
906_1_20240211,9620,14,1
906_0_20240211,9620,0,1
906_0_20240211,8621,1,0
906_0_20240211,8607,2,0
906_0_20240211,8605,3,0
906_0_20240211,8604,4,0
906_0_20240211,8602,5,0
906_0_20240211,8601,6,1
906_0_20240211,9695,7,0
906_0_20240211,9696,8,0
906_0_20240211,9697,9,0
906_0_20240211,9698,10,0
906_0_20240211,8699,11,0
906_0_20240211,8694,12,0
906_0_20240211,8693,13,0
906_0_20240211,8692,14,0
906_0_20240211,8691,15,0
906_0_20240211,8690,16,0
906_0_20240211,8689,17,0
906_0_20240211,8588,18,0
906_0_20240211,8587,19,0
906_0_20240211,8586,20,0
906_0_20240211,8585,21,0
906_0_20240211,8584,22,0
906_0_20240211,8582,23,0
906_0_20240211,9580,24,0
906_0_20240211,8575,25,0
906_0_20240211,8573,26,0
906_0_20240211,8572,27,0
906_0_20240211,8571,28,0
906_0_20240211,8570,29,1
309_1_20240211,1836,0,1
309_1_20240211,1837,1,0
309_1_20240211,1838,2,0
309_1_20240211,1839,3,0
309_1_20240211,1828,4,0
309_1_20240211,0005,5,0
309_1_20240211,1840,6,0
309_1_20240211,1841,7,0
309_1_20240211,1842,8,0
309_1_20240211,1843,9,0
309_1_20240211,1844,10,1
309_1_20240211,1946,11,1
309_1_20240211,1849,12,1
929_0_20240211,9560,0,1
929_0_20240211,9575,1,0
929_0_20240211,9559,2,1
929_0_20240211,9579,3,1
929_0_20240211,9583,4,0
929_0_20240211,9584,5,0
929_0_20240211,9585,6,0
929_0_20240211,9586,7,0
929_0_20240211,9587,8,0
929_0_20240211,9688,9,0
929_0_20240211,9689,10,0
929_0_20240211,9611,11,0
929_0_20240211,9612,12,0
929_0_20240211,9613,13,0
929_0_20240211,9614,14,0
929_0_20240211,9615,15,1
929_0_20240211,9691,16,0
929_0_20240211,9692,17,0
929_0_20240211,9693,18,0
929_0_20240211,9694,19,0
929_0_20240211,9695,20,0
929_0_20240211,9696,21,0
929_0_20240211,9697,22,0
929_0_20240211,8698,23,0
929_0_20240211,8699,24,1
929_0_20240211,8698,25,0
929_0_20240211,8697,26,0
929_0_20240211,8696,27,0
929_0_20240211,8695,28,0
929_0_20240211,9601,29,0
929_0_20240211,9602,30,0
929_0_20240211,9604,31,0
929_0_20240211,9605,32,0
929_0_20240211,9607,33,0
929_0_20240211,9621,34,0
929_0_20240211,9622,35,0
929_0_20240211,9623,36,0
929_0_20240211,9624,37,0
929_0_20240211,9625,38,0
929_0_20240211,9626,39,0
929_0_20240211,9627,40,1
60e_0_20240211,5000,0,1
60e_0_20240211,5002,1,0
60e_0_20240211,5515,2,0
60e_0_20240211,5006,3,0
60e_0_20240211,5008,4,0
60e_0_20240211,5010,5,0
60e_0_20240211,5012,6,0
60e_0_20240211,5014,7,0
60e_0_20240211,5016,8,1
60e_0_20240211,5018,9,0
60e_0_20240211,5020,10,0
60e_0_20240211,5022,11,0
60e_0_20240211,5024,12,0
60e_0_20240211,5025,13,0
60e_0_20240211,5026,14,0
60e_0_20240211,5028,15,0
60e_0_20240211,3260,16,0
60e_0_20240211,3262,17,0
60e_0_20240211,3264,18,0
60e_0_20240211,3266,19,0
60e_0_20240211,3268,20,0
60e_0_20240211,3000,21,1
60e_0_20240211,3200,22,0
60e_0_20240211,3202,23,0
60e_0_20240211,3204,24,0
60e_0_20240211,3206,25,0
60e_0_20240211,3208,26,0
60e_0_20240211,3900,27,0
60e_0_20240211,3902,28,0
60e_0_20240211,3903,29,0
60e_0_20240211,3904,30,0
60e_0_20240211,3906,31,0
60e_0_20240211,3908,32,0
60e_0_20240211,3910,33,0
60e_0_20240211,3911,34,0
60e_0_20240211,3912,35,0
60e_0_20240211,3914,36,0
60e_0_20240211,3916,37,1
60e_0_20240211,3918,38,0
60e_0_20240211,3920,39,0
60e_0_20240211,3922,40,0
60e_0_20240211,3926,41,0
60e_0_20240211,3928,42,1
60e_0_20240211,3929,43,0
60e_0_20240211,3930,44,0
60e_0_20240211,3932,45,0
60e_0_20240211,3936,46,0
60e_0_20240211,2005,47,0
60e_0_20240211,2002,48,1
60e_0_20240211,2006,49,0
60e_0_20240211,2008,50,0
60e_0_20240211,2012,51,0
60e_0_20240211,2016,52,0
60e_0_20240211,2871,53,1
60e_1_20240211,2002,0,1
60e_1_20240211,3940,1,0
60e_1_20240211,3944,2,0
60e_1_20240211,3946,3,0
60e_1_20240211,3926,4,0
60e_1_20240211,3928,5,1
60e_1_20240211,3929,6,0
60e_1_20240211,3948,7,0
60e_1_20240211,3950,8,0
60e_1_20240211,3952,9,0
60e_1_20240211,3954,10,0
60e_1_20240211,3956,11,1
60e_1_20240211,3958,12,0
60e_1_20240211,3960,13,0
60e_1_20240211,3961,14,0
60e_1_20240211,3962,15,0
60e_1_20240211,3964,16,0
60e_1_20240211,3966,17,0
60e_1_20240211,3968,18,0
60e_1_20240211,3969,19,0
60e_1_20240211,3970,20,0
60e_1_20240211,3972,21,0
60e_1_20240211,3974,22,0
60e_1_20240211,3976,23,0
60e_1_20240211,3978,24,0
60e_1_20240211,3980,25,0
60e_1_20240211,3982,26,0
60e_1_20240211,3081,27,1
60e_1_20240211,3252,28,0
60e_1_20240211,3254,29,0
60e_1_20240211,3256,30,0
60e_1_20240211,3258,31,0
60e_1_20240211,5486,32,0
